,name,entropy
0,2237852132-297903.JPG,2.2538323402404785
1,2237852135-148462.JPG,0.3624799847602844
2,2237852161-222694.JPG,2.9837088584899902
3,2237852164-74693.JPG,1.4763426780700684
4,2237852204-74703.JPG,0.674806535243988
5,2237852204-74704.JPG,0.3396730422973633
6,2237852345-148525.JPG,3.064931869506836
7,2237852345-148526.JPG,1.3547439575195312
8,2237852345-148527.JPG,1.5463321208953857
9,2237852360-148530.JPG,0.010153353214263916
10,2237852382-297972.JPG,0.6360639333724976
11,2237852473-128.JPG,1.3017898797988892
12,2237852491-222780.JPG,0.7189773917198181
13,2237852543-145.JPG,0.011316992342472076
14,2237852688-180.JPG,0.6315124034881592
15,2237853738-429.JPG,0.37643295526504517
16,2237854280-148963.JPG,1.0628557205200195
17,2237854363-574.JPG,2.7374916076660156
18,2237854433-593.JPG,0.04306443780660629
19,2237855297-298605.JPG,1.071651816368103
20,2237855938-936.JPG,2.364725112915039
21,2237856022-298770.JPG,2.728752613067627
22,2237857041-223782.JPG,3.0972514152526855
23,2237857111-223805.JPG,0.351271390914917
24,2237857368-1293.JPG,1.4846537113189697
25,2237857723-1380.JPG,0.1746457815170288
26,2237857801-223943.JPG,0.9202418327331543
27,2237858134-75939.JPG,0.5302863121032715
28,2237858311-224049.JPG,0.8003459572792053
29,2237858887-299338.JPG,0.08621035516262054
30,2237859243-1713.JPG,1.849834680557251
31,2237859243-1714.JPG,1.6386141777038574
32,2237859388-1744.JPG,1.2112572193145752
33,2237859388-1746.JPG,1.7864879369735718
34,2237859742-299552.JPG,0.5103176832199097
35,2237859976-224405.JPG,2.5467512607574463
36,2237860054-76342.JPG,1.6108812093734741
37,2237861282-299875.JPG,2.3647985458374023
38,2237862004-76773.JPG,2.8430018424987793
39,2237863601-225065.JPG,1.5975568294525146
40,2237866436-225081.JPG,0.13327424228191376
41,2237872831-225093.JPG,1.2883403301239014
42,2237874733-2639.JPG,1.4022114276885986
43,2237877953-2643.JPG,1.3927878141403198
44,2237882497-300281.JPG,3.211930274963379
45,2237883035-150892.JPG,0.1346268504858017
46,2237883831-225099.JPG,1.5881823301315308
47,2237883865-150895.JPG,0.1308012306690216
48,2237884368-2653.JPG,0.24307358264923096
49,2237884673-2658.JPG,0.5991953611373901
50,2237884990-150898.JPG,2.911376953125
51,2237885288-2661.JPG,0.6113893389701843
52,2237885859-77043.JPG,0.5976307988166809
53,2237887475-150910.JPG,0.19264677166938782
54,2237887676-225110.JPG,3.315659999847412
55,2237888814-77051.JPG,0.6770062446594238
56,2237889455-150918.JPG,0.6636844873428345
57,2237892427-300315.JPG,1.9296703338623047
58,2237893445-150948.JPG,0.8699129223823547
59,2237893445-150949.JPG,1.0997480154037476
60,2237894040-150950.JPG,0.5685374736785889
61,2237894356-225150.JPG,0.44635623693466187
62,2237895277-300325.JPG,1.6882132291793823
63,2237895277-300326.JPG,2.2376277446746826
64,2237895277-300327.JPG,1.3183889389038086
65,2237895388-2685.JPG,0.7268686294555664
66,2237895575-150958.JPG,2.161433219909668
67,2237895877-300328.JPG,0.799079179763794
68,2237896148-2688.JPG,1.7327039241790771
69,2237896433-2694.JPG,1.9360895156860352
70,2237896433-2695.JPG,0.17956233024597168
71,2237896627-300336.JPG,1.1450645923614502
72,2237896853-2697.JPG,2.3510935306549072
73,2237896941-225155.JPG,3.0290050506591797
74,2237897261-225159.JPG,0.6653556823730469
75,2237898264-77087.JPG,2.9028139114379883
76,2237899345-150972.JPG,0.3561559319496155
77,2237899659-77091.JPG,1.7162182331085205
78,2237899754-77093.JPG,1.6318377256393433
79,2237900864-77102.JPG,0.737173318862915
80,2237901049-77103.JPG,1.904010534286499
81,2237901489-77106.JPG,0.7441320419311523
82,2237902577-300366.JPG,1.1463360786437988
83,2237902762-300367.JPG,0.00303728342987597
84,2237903039-77114.JPG,0.1386605054140091
85,2237903062-300368.JPG,0.45946574211120605
86,2237903084-77115.JPG,0.8016420602798462
87,2237903084-77116.JPG,1.7069720029830933
88,2237903326-225174.JPG,0.828550398349762
89,2237903437-300372.JPG,0.10631673783063889
90,2237903844-77118.JPG,0.015551580116152763
91,2237903975-150989.JPG,2.1871981620788574
92,2237904085-150990.JPG,0.4816312789916992
93,2237904304-77121.JPG,0.9129945039749146
94,2237904347-300375.JPG,0.09918276965618134
95,2237904923-2743.JPG,1.1342089176177979
96,2237906737-300394.JPG,1.8715864419937134
97,2237907670-151006.JPG,2.15413498878479
98,2237908390-151012.JPG,0.5383896231651306
99,2237910735-151021.JPG,3.1177773475646973
100,2237911002-300431.JPG,0.9430268406867981
101,2237911163-2771.JPG,2.400143623352051
102,2237911717-300440.JPG,1.7680809497833252
103,2237911815-151042.JPG,1.7710347175598145
104,2237911844-77185.JPG,2.7862720489501953
105,2237911873-2783.JPG,0.046295810490846634
106,2237911947-300443.JPG,0.21087665855884552
107,2237912323-2807.JPG,1.8789699077606201
108,2237912376-225246.JPG,0.09715037792921066
109,2237912559-77213.JPG,3.1572039127349854
110,2237912598-2814.JPG,0.2068503051996231
111,2237912604-77215.JPG,1.6270616054534912
112,2237912627-300462.JPG,0.08375121653079987
113,2237912627-300463.JPG,2.5851809978485107
114,2237912646-225250.JPG,2.9948015213012695
115,2237912822-300467.JPG,0.9065265655517578
116,2237912920-151076.JPG,0.025574706494808197
117,2237912988-2822.JPG,0.08566246181726456
118,2237913021-225270.JPG,1.609673261642456
119,2237913029-77231.JPG,1.0062830448150635
120,2237913142-300486.JPG,0.41203245520591736
121,2237913326-225286.JPG,3.4647622108459473
122,2237913361-225290.JPG,3.2514383792877197
123,2237913412-300497.JPG,1.9373782873153687
124,2237913412-300498.JPG,0.43632972240448
125,2237913491-225298.JPG,0.18236759305000305
126,2237913498-2841.JPG,1.9208849668502808
127,2237913540-151113.JPG,0.5769729614257812
128,2237913594-77260.JPG,0.41106513142585754
